"No.","Time","Source","Destination","Protocol","Length","Info"
"2220","41.501213","142.250.192.36","192.168.0.106","QUIC","74","Protected Payload (KP0)"
"2221","41.512362","142.250.76.206","192.168.0.106","QUIC","65","Protected Payload (KP0)"
"2222","41.512898","192.168.0.106","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=e8fd3509a05f3789"
"2223","41.657685","142.250.192.36","192.168.0.106","QUIC","1285","Protected Payload (KP0)"
"2224","41.657685","142.250.192.36","192.168.0.106","QUIC","551","Protected Payload (KP0)"
"2225","41.657685","142.250.192.36","192.168.0.106","QUIC","131","Protected Payload (KP0)"
"2226","41.663150","142.250.192.36","192.168.0.106","QUIC","234","Protected Payload (KP0)"
"2227","41.663150","142.250.192.36","192.168.0.106","QUIC","275","Protected Payload (KP0)"
"2228","41.663501","192.168.0.106","142.250.192.36","QUIC","80","Protected Payload (KP0), DCID=e8fd3509a05f3789"
"2229","41.673600","192.168.0.106","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=e8fd3509a05f3789"
"2230","41.686942","142.250.192.36","192.168.0.106","QUIC","68","Protected Payload (KP0)"
"2231","41.696857","192.168.0.106","192.168.0.1","DNS","85","Standard query 0xaab4 A lh3.googleusercontent.com"
"2232","41.697423","192.168.0.106","192.168.0.1","DNS","85","Standard query 0x2294 HTTPS lh3.googleusercontent.com"
"2233","41.698110","192.168.0.106","142.250.76.206","QUIC","183","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2234","41.698515","192.168.0.106","142.250.76.206","QUIC","170","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2235","41.698852","192.168.0.106","142.250.76.206","QUIC","183","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2236","41.699092","192.168.0.1","192.168.0.106","DNS","130","Standard query response 0xaab4 A lh3.googleusercontent.com CNAME googlehosted.l.googleusercontent.com A 142.250.71.97"
"2237","41.699716","192.168.0.1","192.168.0.106","DNS","171","Standard query response 0x2294 HTTPS lh3.googleusercontent.com CNAME googlehosted.l.googleusercontent.com SOA ns1.google.com"
"2238","41.701684","192.168.0.106","142.250.71.97","QUIC","1292","Initial, DCID=fcf94edb4913f778, PKN: 1, CRYPTO, PING, CRYPTO, CRYPTO, PING, PING, PING, PING, CRYPTO, PING, CRYPTO, PADDING, PING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PING, PADDING"
"2239","41.701779","192.168.0.106","142.250.71.97","QUIC","1292","Initial, DCID=fcf94edb4913f778, PKN: 2, CRYPTO, PING, PADDING, PING, PING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO"
"2240","41.705386","192.168.0.106","142.250.71.97","QUIC","117","0-RTT, DCID=fcf94edb4913f778"
"2241","41.706066","192.168.0.106","142.250.71.97","QUIC","892","0-RTT, DCID=fcf94edb4913f778"
"2242","41.720938","142.250.76.206","192.168.0.106","QUIC","70","Protected Payload (KP0)"
"2243","41.720938","142.250.76.206","192.168.0.106","QUIC","1288","Protected Payload (KP0)"
"2244","41.720938","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2245","41.720938","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2246","41.720938","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2247","41.720938","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2248","41.720938","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2249","41.720938","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2250","41.720938","142.250.76.206","192.168.0.106","QUIC","263","Protected Payload (KP0)"
"2251","41.720938","142.250.76.206","192.168.0.106","QUIC","1288","Protected Payload (KP0)"
"2252","41.720938","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2253","41.720938","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2254","41.721291","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2255","41.721291","142.250.76.206","192.168.0.106","QUIC","1019","Protected Payload (KP0)"
"2256","41.721566","142.250.76.206","192.168.0.106","QUIC","1288","Protected Payload (KP0)"
"2257","41.721566","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2258","41.721784","192.168.0.106","142.250.76.206","QUIC","77","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2259","41.722129","192.168.0.106","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2260","41.722337","192.168.0.106","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2261","41.722545","192.168.0.106","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2262","41.722805","192.168.0.106","142.250.76.206","QUIC","77","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2263","41.722945","192.168.0.106","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2264","41.723112","192.168.0.106","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2265","41.723350","192.168.0.106","142.250.76.206","QUIC","77","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2266","41.725841","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2267","41.725841","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2268","41.725841","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2269","41.725841","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2270","41.725841","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2271","41.725841","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2272","41.726388","192.168.0.106","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2273","41.726452","142.250.71.97","192.168.0.106","QUIC","82","Initial, SCID=fcf94edb4913f778, PKN: 1, ACK"
"2274","41.726452","142.250.71.97","192.168.0.106","QUIC","1292","Initial, SCID=fcf94edb4913f778, PKN: 2, ACK, PADDING"
"2275","41.726452","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2276","41.726550","192.168.0.106","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2277","41.726707","192.168.0.106","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2278","41.728040","142.250.76.206","192.168.0.106","QUIC","336","Protected Payload (KP0)"
"2279","41.728322","192.168.0.106","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2280","41.741284","142.250.76.206","192.168.0.106","QUIC","65","Protected Payload (KP0)"
"2281","41.763482","192.168.0.106","142.250.71.97","QUIC","1292","Initial, DCID=fcf94edb4913f778, PKN: 6, PADDING, PING, PADDING"
"2282","41.767452","142.250.76.206","192.168.0.106","QUIC","66","Protected Payload (KP0)"
"2283","41.787409","142.250.71.97","192.168.0.106","QUIC","1292","Initial, SCID=fcf94edb4913f778, PKN: 3, ACK, PADDING"
"2284","41.787691","142.250.71.97","192.168.0.106","QUIC","1292","Initial, SCID=fcf94edb4913f778, PKN: 4, CRYPTO, PADDING"
"2285","41.788341","142.250.71.97","192.168.0.106","QUIC","343","Protected Payload (KP0)"
"2286","41.788341","142.250.71.97","192.168.0.106","QUIC","991","Protected Payload (KP0)"
"2287","41.788341","142.250.71.97","192.168.0.106","QUIC","80","Protected Payload (KP0)"
"2288","41.788471","142.250.71.97","192.168.0.106","QUIC","66","Protected Payload (KP0)"
"2289","41.788843","192.168.0.106","142.250.71.97","QUIC","120","Handshake, DCID=fcf94edb4913f778"
"2290","41.789197","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2291","41.790762","142.250.71.97","192.168.0.106","QUIC","1288","Protected Payload (KP0)"
"2292","41.790916","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2293","41.791066","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2294","41.791195","192.168.0.106","142.250.71.97","QUIC","77","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2295","41.791236","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2296","41.791404","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2297","41.791426","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2298","41.791527","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2299","41.791527","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2300","41.791577","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2301","41.791643","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2302","41.791739","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2303","41.791787","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2304","41.792154","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2305","41.813065","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2306","41.813065","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2307","41.813585","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2308","41.815413","142.250.71.97","192.168.0.106","QUIC","162","Protected Payload (KP0)"
"2309","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2310","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2311","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2312","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2313","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2314","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2315","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2316","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2317","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2318","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2319","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2320","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2321","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2322","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2323","41.815413","142.250.71.97","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2324","41.815413","142.250.71.97","192.168.0.106","QUIC","1164","Protected Payload (KP0)"
"2325","41.815413","142.250.71.97","192.168.0.106","QUIC","1070","Protected Payload (KP0)"
"2326","41.815413","142.250.71.97","192.168.0.106","QUIC","67","Protected Payload (KP0)"
"2327","41.816011","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2328","41.816183","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2329","41.816289","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2330","41.816406","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2331","41.816524","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2332","41.816624","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2333","41.816719","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2334","41.816815","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2335","41.816918","192.168.0.106","142.250.71.97","QUIC","73","Protected Payload (KP0), DCID=fcf94edb4913f778"
"2336","42.004451","192.168.0.106","142.250.192.36","QUIC","537","Protected Payload (KP0), DCID=e8fd3509a05f3789"
"2337","42.029191","142.250.192.36","192.168.0.106","QUIC","74","Protected Payload (KP0)"
"2338","42.035529","192.168.0.106","142.250.192.36","QUIC","75","Protected Payload (KP0), DCID=e8fd3509a05f3789"
"2339","42.081946","192.168.0.107","192.168.0.255","NBNS","92","Name query NB GLOBALPRINT<00>"
"2340","42.153949","142.250.192.36","192.168.0.106","QUIC","1285","Protected Payload (KP0)"
"2341","42.153949","142.250.192.36","192.168.0.106","QUIC","590","Protected Payload (KP0)"
"2342","42.154105","142.250.192.36","192.168.0.106","QUIC","258","Protected Payload (KP0)"
"2343","42.154666","142.250.192.36","192.168.0.106","QUIC","69","Protected Payload (KP0)"
"2344","42.154666","142.250.192.36","192.168.0.106","QUIC","242","Protected Payload (KP0)"
"2345","42.159524","192.168.0.106","142.250.192.36","QUIC","81","Protected Payload (KP0), DCID=e8fd3509a05f3789"
"2346","42.175788","192.168.0.106","142.250.76.206","QUIC","169","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2347","42.176194","192.168.0.106","142.250.76.206","QUIC","183","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2348","42.176700","192.168.0.106","142.250.76.206","QUIC","184","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2349","42.176984","192.168.0.106","142.250.76.206","QUIC","184","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2350","42.184166","142.250.192.36","192.168.0.106","QUIC","68","Protected Payload (KP0)"
"2351","42.194622","142.250.76.206","192.168.0.106","QUIC","71","Protected Payload (KP0)"
"2352","42.195951","142.250.76.206","192.168.0.106","QUIC","1288","Protected Payload (KP0)"
"2353","42.195951","142.250.76.206","192.168.0.106","QUIC","1230","Protected Payload (KP0)"
"2354","42.196101","142.250.76.206","192.168.0.106","QUIC","1288","Protected Payload (KP0)"
"2355","42.196418","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2356","42.196418","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2357","42.196677","192.168.0.106","142.250.76.206","QUIC","77","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2358","42.197025","192.168.0.106","142.250.76.206","QUIC","77","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2359","42.197096","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2360","42.197096","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2361","42.197181","192.168.0.106","142.250.76.206","QUIC","73","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2362","42.197222","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2363","42.197222","142.250.76.206","192.168.0.106","QUIC","482","Protected Payload (KP0)"
"2364","42.197222","142.250.76.206","192.168.0.106","QUIC","1288","Protected Payload (KP0)"
"2365","42.197222","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2366","42.197307","192.168.0.106","142.250.76.206","QUIC","74","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2367","42.197345","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2368","42.197345","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2369","42.197427","192.168.0.106","142.250.76.206","QUIC","74","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2370","42.197793","192.168.0.106","142.250.76.206","QUIC","78","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2371","42.197927","192.168.0.106","142.250.76.206","QUIC","74","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2372","42.199076","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2373","42.199076","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2374","42.199076","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2375","42.199076","142.250.76.206","192.168.0.106","QUIC","113","Protected Payload (KP0)"
"2376","42.199653","192.168.0.106","142.250.76.206","QUIC","74","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2377","42.199812","192.168.0.106","142.250.76.206","QUIC","74","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2378","42.200465","142.250.76.206","192.168.0.106","QUIC","1288","Protected Payload (KP0)"
"2379","42.201448","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2380","42.202019","192.168.0.106","142.250.76.206","QUIC","78","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2381","42.203305","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2382","42.203305","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2383","42.203305","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2384","42.203305","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2385","42.203305","142.250.76.206","192.168.0.106","QUIC","1292","Protected Payload (KP0)"
"2386","42.203305","142.250.76.206","192.168.0.106","QUIC","1107","Protected Payload (KP0)"
"2387","42.204203","192.168.0.106","142.250.76.206","QUIC","74","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2388","42.204354","192.168.0.106","142.250.76.206","QUIC","74","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2389","42.204470","192.168.0.106","142.250.76.206","QUIC","74","Protected Payload (KP0), DCID=f4664388af6f0f8b"
"2390","42.215610","142.250.76.206","192.168.0.106","QUIC","66","Protected Payload (KP0)"
"2391","42.220545","142.250.76.206","192.168.0.106","QUIC","66","Protected Payload (KP0)"
"2392","42.325412","192.168.0.106","20.195.84.23","TLSv1.2","85","Application Data"
"2393","42.367851","20.195.84.23","192.168.0.106","TCP","54","443  >  65251 [ACK] Seq=55 Ack=122 Win=501 Len=0"
"2394","42.653114","35.244.162.2","192.168.0.106","TLSv1.2","78","Application Data"
"2395","42.653689","192.168.0.106","35.244.162.2","TLSv1.2","82","Application Data"
"2396","42.673743","35.244.162.2","192.168.0.106","TCP","54","443  >  65260 [ACK] Seq=121 Ack=141 Win=991 Len=0"
"2397","42.899929","192.168.0.107","192.168.0.255","NBNS","92","Name query NB GLOBALPRINT<00>"
"2398","43.615861","192.168.0.107","192.168.0.255","NBNS","92","Name query NB GLOBALPRINT<00>"
"2399","43.636064","192.168.0.106","3.233.158.26","TCP","54","[TCP Retransmission] 49565  >  443 [FIN, ACK] Seq=2 Ack=476 Win=254 Len=0"
